subject,class,object-countability,counted-entities,pair,rating
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,1
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,6
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,6
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,2
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,1
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,3
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,1
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,4
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,1
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,1
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,2
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,3
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,3
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,3
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,4
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,3
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,6
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,2
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,1
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,4
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,5
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,5
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,2
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,3
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,5
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,7
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,3
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,4
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,3
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,1
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,2
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,3
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,5
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,2
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,3
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,1
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,2
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,1
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,3
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,2
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,3
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,1
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,1
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,3
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,2
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,4
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,2
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,1
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,1
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,1
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,3
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,2
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,1
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,6
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,5
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,2
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,4
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,1
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,2
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,3
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,4
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,2
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,3
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,5
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,7
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,4
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,3
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,4
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,4
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,2
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,6
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,4
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,4
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,2
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,3
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,2
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,3
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,6
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,4
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,4
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,6
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,2
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,3
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,4
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,6
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,6
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,6
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,6
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,7
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,5
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,3
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,6
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,6
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,7
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,7
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,7
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,7
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,7
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,7
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,7
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,7
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,4
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,7
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,7
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,6
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,7
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,7
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,7
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,7
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,6
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,6
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,6
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,7
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,4
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,6
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,7
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,7
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,7
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,7
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,7
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,7
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,7
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,7
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,7
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,7
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,7
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,7
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,7
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,7
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,7
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,7
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,7
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,7
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,7
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,7
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,7
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,7
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,7
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,7
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,7
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,7
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,7
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,7
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,7
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,6
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,7
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,7
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,7
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,7
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,7
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,6
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,7
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,7
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,6
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,6
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,7
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,7
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,7
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,7
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,7
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,7
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,7
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,7
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,7
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,7
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,7
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,7
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,7
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,7
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,6
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,7
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,7
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,7
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,7
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,7
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,5
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,6
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,4
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,5
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,3
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,4
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,7
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,7
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,6
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,3
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,7
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,7
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,2
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,3
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,4
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,4
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,5
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,7
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,7
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,7
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,4
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,6
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,3
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,7
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,2
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,7
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,7
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,7
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,5
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,7
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,7
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,6
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,7
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,7
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,7
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,7
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,7
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,7
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,7
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,7
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,5
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,6
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,7
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,5
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,2
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,7
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,7
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,7
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,3
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,5
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,6
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,6
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,6
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,7
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,4
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,4
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,4
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,6
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,5
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,4
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,1
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,6
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,5
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,7
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,4
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,3
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,5
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,6
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,6
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,2
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,6
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,3
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,3
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,5
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,6
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,2
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,5
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,7
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,5
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,7
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,7
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,2
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,5
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,5
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,6
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,3
